Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,MOD,Link,Max HP,Crit.Rate,Crit.Damage,Armor Pen.,Damage,Accuracy,Evasion,Rate of Fire,Armor,Rounds,Recovery,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Score Prediction (1-Fairy),Score Prediction (2-Fairy),Score Prediction (3-Fairy),Score Prediction (4-Fairy),Rank
943,Core3,Day,69,AR,Fr FAMAS,43,0,3,261,20%,150%,15,31,27,23,67,0,0,0,100,0,1,0,-,-,-,1066,133,159,186,213,179
943,Core3,Day,260,HG,PA-15,70,0,4,236,20%,150%,15,30,51,59,57,0,0,0,100,0,1,0,PEQ (Acc) (5-Star),-,-,1518,132,159,185,212,180
943,Core3,Day,341,SMG,SP9,30,0,3,429,5%,100%,15,22,7,28,76,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1154,129,155,181,207,181
943,Core3,Day,251,SMG,X95,30,0,3,378,5%,100%,15,26,7,29,80,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1112,125,150,175,200,182
943,Core3,Day,309,HG,WKp,70,0,4,272,20%,150%,15,35,38,51,40,0,0,0,100,0,4,0,PEQ (Acc) (5-Star),-,-,1421,124,149,174,198,183
943,Core3,Day,333,SMG,VP1915,30,0,3,393,5%,100%,15,21,6,29,81,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1093,122,147,172,196,184
943,Core3,Day,274,AR,ACR,30,0,3,225,30%,150%,15,31,21,20,58,0,0,0,100,0,4,0,-,-,-,978,122,146,171,195,185
943,Core3,Day,176,SMG,TMP,41,0,3,315,5%,100%,15,24,8,40,84,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1082,121,146,170,194,186
943,Core3,Day,1039,AR,Junko Konno,36,0,3,225,20%,150%,15,37,26,23,51,0,1,0,100,0,1,0,-,-,-,969,121,145,169,193,187
943,Core3,Day,18,SMG,Ingram,36,0,3,360,5%,100%,15,23,7,32,81,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1065,119,143,167,191,188
943,Core3,Day,92,SMG,Spectre M4,38,0,3,363,5%,100%,15,22,7,33,81,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1059,119,142,166,190,189
943,Core3,Day,355,SMG,Vigneron M2,30,0,3,342,5%,100%,15,23,7,31,75,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,1028,115,138,161,185,190
943,Core3,Day,161,SG,Type97S,40,0,3,552,40%,150%,15,23,7,8,23,10,3,0,100,0,1,0,-,-,-,1300,113,136,159,182,191
943,Core3,Day,58,AR,AK-47,37,0,3,270,20%,150%,15,34,17,17,53,0,0,0,100,0,1,0,-,-,-,888,111,133,155,177,192
943,Core3,Day,116,SMG,Z-62,30,0,3,327,5%,100%,15,22,7,32,68,0,0,0,100,0,4,0,Processor Chip (Body) (3-Star),-,-,978,110,132,154,176,193
943,Core3,Day,163,SG,AA-12,30,0,3,522,40%,150%,15,19,6,6,31,9,5,0,100,0,4,0,-,-,-,1252,109,131,153,175,194
943,Core3,Day,150,SMG,Shipka,30,0,3,327,5%,100%,15,20,7,33,82,0,0,0,100,0,1,0,Processor Chip (Body) (3-Star),-,-,962,108,129,151,173,195
943,Core3,Day,189,SG,USAS-12,30,0,3,504,40%,150%,15,18,6,6,29,9,5,0,100,0,4,0,-,-,-,1200,105,126,147,168,196
943,Core3,Day,335,AR,Fedorov Avtomat,30,0,3,216,20%,150%,15,34,24,19,45,0,0,0,100,0,1,0,-,-,-,842,105,126,147,168,197
943,Core3,Day,155,SG,M590,30,0,3,513,40%,150%,15,20,6,6,25,9,4,0,100,0,1,0,-,-,-,1153,100,121,141,161,198
943,Core3,Day,3,HG,M9,60,0,3,183,40%,150%,15,24,42,66,53,0,0,0,100,0,1,0,Sp. Eq (Exclusive) (5-Star),-,-,1070,93,112,131,149,199
943,Core3,Day,28,SMG,Gr MP7,28,0,2,252,5%,150%,15,18,6,28,73,0,0,0,100,0,4,0,-,-,-,691,77,93,108,124,200
943,Core3,Day,12,HG,C96,49,0,3,186,34%,150%,15,23,25,43,53,0,0,0,100,0,1,0,Supp (Silencer) (4-Star),-,-,882,77,92,108,123,201
943,Core3,Day,15,HG,G17,48,0,3,141,34%,150%,15,21,34,58,51,0,0,0,100,0,1,0,Supp (Silencer) (4-Star),-,-,852,74,89,104,119,202
943,Core3,Day,98,HG,SPP-1,40,0,3,159,20%,150%,15,23,31,37,38,0,0,0,100,0,4,0,-,-,-,797,69,83,97,111,203
943,Core3,Day,6,HG,Tokarev,40,0,3,180,20%,150%,15,21,25,34,42,0,0,0,100,0,4,0,-,-,-,793,69,83,97,111,204
943,Core3,Day,10,HG,PPK,44,0,3,123,20%,150%,15,17,32,54,51,0,0,0,100,0,4,0,-,-,-,768,67,80,94,107,205
943,Core3,Day,158,SG,KS-23,27,0,2,348,40%,150%,15,25,5,5,20,8,3,0,100,0,1,0,-,-,-,729,63,76,89,102,206
943,Core3,Day,324,SG,M6 ASW,11,0,2,286,40%,150%,15,18,5,5,20,5,4,0,100,0,1,0,-,-,-,600,63,75,88,100,207
943,Core3,Day,164,SG,FP-6,10,0,2,284,40%,150%,15,16,4,4,21,5,4,0,100,0,1,0,-,-,-,577,60,72,84,96,208
943,Core3,Day,85,MG,PK,30,0,3,369,5%,150%,15,57,10,10,66,0,11,0,100,0,4,0,-,-,-,1191,59,71,83,95,209
943,Core3,Day,178,SMG,F1,11,0,2,234,5%,150%,15,13,5,15,57,0,0,0,100,0,4,0,-,-,-,529,59,71,83,95,210
943,Core3,Day,212,HG,K5,30,0,3,129,40%,150%,15,18,23,34,49,0,0,0,100,0,1,0,-,-,-,678,59,71,83,94,211
943,Core3,Day,110,MG,FG42,36,0,3,303,5%,150%,15,55,14,16,97,0,8,0,100,0,4,0,-,-,-,1164,58,69,81,93,212
943,Core3,Day,269,HG,Gr P30,30,0,3,135,20%,150%,15,19,26,35,43,0,0,0,100,0,1,0,-,-,-,670,58,70,82,93,213
943,Core3,Day,22,SMG,PPS-43,14,0,2,200,5%,150%,15,17,5,18,55,0,0,0,100,0,4,0,-,-,-,508,57,68,80,91,214
943,Core3,Day,192,RF,JS05,42,0,3,192,40%,150%,15,101,45,17,25,0,0,0,100,0,1,0,-,-,-,1146,57,68,80,91,215
943,Core3,Day,1034,SG,Minos,11,0,2,316,40%,150%,15,19,4,4,18,5,4,0,100,0,4,0,-,-,-,656,57,68,80,91,216
943,Core3,Day,9,HG,P38,35,0,3,135,20%,150%,15,18,23,37,45,0,0,0,100,0,1,0,-,-,-,646,56,67,79,90,217
943,Core3,Day,17,SMG,M3,14,0,2,210,5%,150%,15,15,5,18,49,0,0,0,100,0,4,0,-,-,-,503,56,67,79,90,218
943,Core3,Day,90,HG,FF FNP9,33,0,3,120,20%,150%,15,18,24,37,48,0,0,0,100,0,1,0,-,-,-,635,55,66,77,88,219
943,Core3,Day,350,SG,FO-12,11,0,2,282,40%,150%,15,15,5,4,27,5,5,0,100,0,4,0,-,-,-,631,55,66,77,88,220
943,Core3,Day,1038,AR,Ai Mizuno,11,0,2,128,20%,150%,15,26,14,10,48,0,1,0,100,0,1,0,-,-,-,444,55,66,77,88,221
943,Core3,Day,131,SMG,EVO 3,11,0,2,214,5%,150%,15,12,5,17,68,0,0,0,100,0,1,0,-,-,-,487,54,65,76,87,222
943,Core3,Day,25,SMG,MP40,11,0,2,204,5%,150%,15,14,5,15,55,0,0,0,100,0,4,0,-,-,-,482,54,65,75,86,223
943,Core3,Day,107,AR,FF F2000,12,0,2,118,20%,150%,15,20,12,11,60,0,0,0,100,0,4,0,-,-,-,434,54,65,75,86,224
943,Core3,Day,86,MG,MG42,30,0,3,321,5%,150%,15,54,10,12,103,0,10,0,100,0,1,0,-,-,-,1087,54,65,76,86,225
943,Core3,Day,229,SG,M870,10,0,2,288,40%,150%,15,16,4,4,21,5,4,0,100,0,4,0,-,-,-,621,54,65,76,86,226
943,Core3,Day,280,SMG,MAT-49,11,0,2,204,5%,150%,15,14,5,17,57,0,0,0,100,0,1,0,-,-,-,477,53,64,75,85,227
943,Core3,Day,93,SMG,IDW,15,0,2,172,5%,150%,15,13,5,23,53,0,0,0,100,0,4,0,-,-,-,472,53,63,74,84,228
943,Core3,Day,207,AR,CZ2000,11,0,2,122,20%,150%,15,23,11,11,57,0,0,0,100,0,1,0,-,-,-,423,52,63,74,84,229
943,Core3,Day,329,RF,SVCh,30,0,3,168,40%,150%,15,81,39,13,27,0,0,0,100,0,4,0,-,-,-,1049,52,62,73,83,230
943,Core3,Day,34,RF,M1 Garand,40,0,3,186,40%,150%,15,80,32,15,31,0,0,0,100,0,1,0,-,-,-,1028,51,61,71,82,231
943,Core3,Day,120,AR,ARX-160,11,0,2,110,20%,150%,15,24,12,12,53,0,0,0,100,0,1,0,-,-,-,406,50,60,71,81,232
943,Core3,Day,278,SG,Six12,11,0,2,268,40%,150%,15,17,5,5,22,4,4,0,100,0,4,0,-,-,-,584,51,61,71,81,233
943,Core3,Day,325,SG,PM5,11,0,2,262,40%,150%,15,17,4,5,21,4,5,0,100,0,4,0,-,-,-,578,50,60,70,80,234
943,Core3,Day,156,SG,Super-Shorty,11,0,2,268,40%,150%,15,13,5,6,21,4,3,0,100,0,1,0,-,-,-,554,48,58,67,77,235
943,Core3,Day,179,RF,Gd DSR-50,30,0,3,159,40%,150%,15,91,35,14,24,0,0,0,100,0,1,0,-,-,-,959,47,57,67,76,236
943,Core3,Day,283,SG,Liberator,11,0,2,256,40%,150%,15,17,4,5,21,5,4,0,100,0,1,0,-,-,-,546,47,57,66,76,237
943,Core3,Day,180,RF,PzB39,30,0,3,165,40%,150%,15,83,29,13,25,0,0,0,100,0,1,0,-,-,-,892,44,53,62,71,238
943,Core3,Day,320,RF,GM6 Lynx,30,0,3,165,40%,150%,15,80,31,13,26,0,0,0,100,0,1,0,-,-,-,897,44,53,62,71,239
943,Core3,Day,167,HG,Gr HK45,29,0,2,86,20%,150%,15,20,24,33,43,0,0,0,100,0,4,0,-,-,-,462,40,48,56,64,240
943,Core3,Day,263,MG,Gr MG36,11,0,2,200,5%,150%,15,36,9,9,88,0,10,0,100,0,1,0,-,-,-,603,36,43,50,57,241
943,Core3,Day,1010,HG,El Fail,11,0,2,74,20%,150%,15,14,14,19,42,0,0,0,100,0,4,0,-,-,-,380,33,39,46,53,242
943,Core3,Day,358,HG,PPQ,11,0,2,78,20%,150%,15,15,15,17,44,0,0,0,100,0,4,0,-,-,-,382,33,40,46,53,243
943,Core3,Day,221,HG,GSh-18,10,0,2,76,20%,150%,15,16,12,20,38,0,0,0,100,0,4,0,-,-,-,359,31,37,43,50,244
943,Core3,Day,332,HG,Derringer,11,0,2,78,20%,150%,15,14,15,23,37,0,0,0,100,0,1,0,-,-,-,343,30,36,42,48,245
943,Core3,Day,362,MG,LS26,11,0,2,182,5%,150%,15,49,8,7,69,0,9,0,100,0,1,0,-,-,-,575,28,34,40,46,246
943,Core3,Day,264,MG,Chauchat,11,0,2,192,5%,150%,15,46,8,8,57,0,9,0,100,0,1,0,-,-,-,571,28,34,39,45,247
943,Core3,Day,1023,SMG,Henrietta,1,0,1,96,5%,150%,15,12,3,12,63,0,0,0,100,0,4,0,-,-,-,235,26,31,37,42,248
943,Core3,Day,342,AR,KH2002,1,0,1,66,20%,150%,15,20,8,6,53,0,0,0,100,0,4,0,-,-,-,213,26,31,37,42,249
943,Core3,Day,313,AR,S-ACR,1,0,1,62,20%,150%,15,17,7,6,61,0,0,0,100,0,4,0,-,-,-,206,25,30,36,41,250
943,Core3,Day,59,SMG,AK-74U,2,0,1,98,5%,150%,15,16,4,12,60,0,0,0,100,0,1,0,-,-,-,225,25,30,35,40,251
943,Core3,Day,191,SMG,M12,1,0,1,102,5%,150%,15,11,3,9,52,0,0,0,100,0,4,0,-,-,-,221,24,29,34,39,252
943,Core3,Day,193,AR,T65,1,0,1,62,20%,150%,15,21,7,6,52,0,0,0,100,0,4,0,-,-,-,196,24,29,34,39,253
943,Core3,Day,102,SMG,UMP40,1,0,1,90,5%,150%,15,11,3,11,59,0,0,0,100,0,4,0,-,-,-,219,24,29,34,39,254
943,Core3,Day,227,AR,A-91,1,0,1,57,20%,150%,15,20,8,6,51,0,0,0,100,0,4,0,-,-,-,198,24,29,34,39,255
943,Core3,Day,291,SMG,43M,2,0,1,94,5%,150%,15,13,4,9,61,0,0,0,100,0,4,0,-,-,-,219,24,29,34,39,256
943,Core3,Day,301,SMG,MAS-38,1,0,1,96,5%,150%,15,11,3,11,57,0,0,0,100,0,4,0,-,-,-,220,24,29,34,39,257
943,Core3,Day,327,SMG,SUB-2000,1,0,1,97,5%,150%,15,11,3,10,59,0,0,0,100,0,4,0,-,-,-,220,24,29,34,39,258
943,Core3,Day,347,SMG,SR2,1,0,1,104,5%,150%,15,13,3,10,64,0,0,0,100,0,1,0,-,-,-,221,24,29,34,39,259
943,Core3,Day,364,SMG,MPK,1,0,1,93,5%,150%,15,12,3,10,52,0,0,0,100,0,4,0,-,-,-,219,24,29,34,39,260
943,Core3,Day,363,SMG,MPL,1,0,1,93,5%,150%,15,12,3,10,52,0,0,0,100,0,4,0,-,-,-,219,24,29,34,39,261
943,Core3,Day,21,SMG,PPSh-41,1,0,1,97,5%,150%,15,11,3,9,65,0,0,0,100,0,4,0,-,-,-,213,23,28,33,38,262
943,Core3,Day,66,AR,Type56-1,2,0,1,70,20%,150%,15,23,7,7,49,0,0,0,100,0,1,0,-,-,-,194,24,29,33,38,263
943,Core3,Day,1022,SG,Dana Zane,1,0,1,135,40%,150%,15,16,3,3,18,3,1,0,100,0,4,0,-,-,-,274,23,28,33,38,264
943,Core3,Day,203,SMG,Honey Badger,1,0,1,99,5%,150%,15,15,3,11,60,0,0,0,100,0,1,0,-,-,-,215,24,29,33,38,265
943,Core3,Day,226,RF,Mk 12,11,0,2,90,40%,150%,15,46,19,8,33,0,0,0,100,0,4,0,-,-,-,483,24,28,33,38,266
943,Core3,Day,267,SMG,MP41,1,0,1,97,5%,150%,15,12,3,9,52,0,0,0,100,0,4,0,-,-,-,216,24,29,34,38,267
943,Core3,Day,224,SMG,PM-06,1,0,1,96,5%,150%,15,12,3,11,57,0,0,0,100,0,1,0,-,-,-,212,23,28,33,38,268
943,Core3,Day,273,RF,SSG3000,11,0,2,98,40%,150%,15,57,18,8,27,0,0,0,100,0,4,0,-,-,-,486,24,29,34,38,269
943,Core3,Day,289,AR,R5,1,0,1,62,20%,150%,15,21,8,7,51,0,0,0,100,0,1,0,-,-,-,191,23,28,33,38,270
943,Core3,Day,1030,SMG,Jashin-chan,1,0,1,102,5%,150%,15,10,3,10,54,0,0,0,100,0,1,0,-,-,-,215,24,29,33,38,271
943,Core3,Day,344,AR,FARA 83,1,0,1,55,20%,150%,15,18,8,7,52,0,0,0,100,0,4,0,-,-,-,194,24,29,33,38,272
943,Core3,Day,343,AR,APC556,1,0,1,57,20%,150%,15,18,7,7,51,0,0,0,100,0,4,0,-,-,-,193,24,28,33,38,273
943,Core3,Day,359,SMG,Sterling,1,0,1,99,5%,150%,15,12,3,11,57,0,0,0,100,0,1,0,-,-,-,216,24,29,34,38,274
943,Core3,Day,366,SG,SPAS-15,1,0,1,132,40%,150%,15,15,3,3,24,3,3,0,100,0,4,0,-,-,-,276,24,28,33,38,275
943,Core3,Day,33,SMG,m45,1,0,1,93,5%,150%,15,13,3,10,52,0,0,0,100,0,4,0,-,-,-,210,23,28,33,37,276
943,Core3,Day,24,SMG,PP-2000,2,0,1,80,5%,150%,15,14,4,13,58,0,0,0,100,0,4,0,-,-,-,206,23,27,32,37,277
943,Core3,Day,70,AR,FF FNC,1,0,1,55,20%,150%,15,20,7,6,50,0,0,0,100,0,4,0,-,-,-,186,23,27,32,37,278
943,Core3,Day,144,SMG,MT-9,1,0,1,102,5%,150%,15,11,3,10,63,0,0,0,100,0,1,0,-,-,-,210,23,28,33,37,279
943,Core3,Day,265,AR,Gr HK33,1,0,1,53,20%,150%,15,19,8,7,50,0,0,0,100,0,4,0,-,-,-,188,23,28,32,37,280
943,Core3,Day,1036,SMG,Lily Hoshikawa,1,0,1,88,5%,150%,15,11,3,12,68,0,1,0,100,0,1,0,-,-,-,206,23,27,32,37,281
943,Core3,Day,31,SMG,M38,1,0,1,102,5%,150%,15,13,3,8,52,0,0,0,100,0,1,0,-,-,-,200,22,27,31,36,282
943,Core3,Day,94,SMG,Type64,2,0,1,89,5%,150%,15,13,4,11,66,0,0,0,100,0,1,0,-,-,-,200,22,27,31,36,283
943,Core3,Day,151,SG,M1887,1,0,1,138,40%,150%,15,15,3,3,15,3,4,0,100,0,1,0,-,-,-,259,22,27,31,36,284
943,Core3,Day,152,SG,M1897,1,0,1,127,40%,150%,15,15,3,3,18,3,4,0,100,0,4,0,-,-,-,258,22,27,31,36,285
943,Core3,Day,209,SMG,OTs-39,1,0,1,96,5%,150%,15,12,3,11,52,0,0,0,100,0,1,0,-,-,-,204,22,27,32,36,286
943,Core3,Day,218,SMG,T77,1,0,1,93,5%,150%,15,11,3,11,66,0,0,0,100,0,1,0,-,-,-,203,22,27,31,36,287
943,Core3,Day,258,AR,Magal,1,0,1,58,20%,150%,15,17,7,6,46,0,0,0,100,0,4,0,-,-,-,183,22,27,32,36,288
943,Core3,Day,298,AR,Vepr,1,0,1,55,20%,150%,15,18,7,7,48,0,0,0,100,0,4,0,-,-,-,184,23,27,32,36,289
943,Core3,Day,259,SMG,PM-9,1,0,1,88,5%,150%,15,11,3,11,68,0,0,0,100,0,1,0,-,-,-,204,22,27,32,36,290
943,Core3,Day,74,AR,SIG-510,1,0,1,58,20%,150%,15,21,6,6,39,0,0,0,100,0,4,0,-,-,-,176,22,26,30,35,291
943,Core3,Day,108,AR,CZ-805,1,0,1,58,20%,150%,15,17,8,7,52,0,0,0,100,0,1,0,-,-,-,175,21,26,30,35,292
943,Core3,Day,19,SMG,FMG-9,1,0,1,71,5%,150%,15,11,3,13,63,0,0,0,100,0,4,0,-,-,-,195,21,26,30,35,293
943,Core3,Day,225,SMG,Cx4 Storm,1,0,1,90,5%,150%,15,14,3,11,44,0,0,0,100,0,1,0,-,-,-,199,22,26,31,35,294
943,Core3,Day,239,AR,Type03,1,0,1,58,20%,150%,15,21,8,7,50,0,0,0,100,0,1,0,-,-,-,179,22,26,31,35,295
943,Core3,Day,299,SG,HSM10,1,0,1,124,40%,150%,15,14,3,3,19,3,4,0,100,0,4,0,-,-,-,254,22,26,31,35,296
943,Core3,Day,365,AR,SCR,1,0,1,55,20%,150%,15,18,7,7,51,0,0,0,100,0,1,0,-,-,-,177,22,26,30,35,297
943,Core3,Day,160,SG,Saiga-12,1,0,1,132,40%,150%,15,13,3,3,25,3,5,0,100,0,1,0,-,-,-,257,22,26,31,35,298
943,Core3,Day,23,SMG,PP-90,1,0,1,80,5%,150%,15,10,3,12,65,0,0,0,100,0,1,0,-,-,-,191,21,25,30,34,299
943,Core3,Day,223,AR,Model L,1,0,1,55,20%,150%,15,20,7,7,50,0,0,0,100,0,1,0,-,-,-,172,21,25,30,34,300
943,Core3,Day,279,AR,INSAS,1,0,1,55,20%,150%,15,19,8,7,48,0,0,0,100,0,1,0,-,-,-,172,21,25,30,34,301
943,Core3,Day,281,SG,CAWS,1,0,1,124,40%,150%,15,13,3,3,25,3,5,0,100,0,1,0,-,-,-,248,21,26,30,34,302
943,Core3,Day,169,SMG,SCW,1,0,1,84,5%,150%,15,13,3,11,65,0,0,0,100,0,1,0,-,-,-,193,21,26,30,34,303
943,Core3,Day,1041,SG,Saki Nikaido,1,0,1,121,40%,150%,15,17,3,3,19,3,5,0,100,0,1,0,-,-,-,244,21,25,29,34,304
943,Core3,Day,134,AR,AR70,1,0,1,55,20%,150%,15,19,7,6,48,0,0,0,100,0,1,0,-,-,-,167,20,25,29,33,305
943,Core3,Day,138,AR,6P62,1,0,1,61,20%,150%,15,26,6,5,36,0,0,0,100,0,1,0,-,-,-,168,21,25,29,33,306
943,Core3,Day,321,SG,TS12,1,0,1,121,40%,150%,15,14,3,3,21,3,3,0,100,0,1,0,-,-,-,236,20,24,28,33,307
943,Core3,Day,353,SG,MAG-7,1,0,1,121,40%,150%,15,18,3,3,18,3,5,0,100,0,1,0,-,-,-,241,21,25,29,33,308
943,Core3,Day,378,AR,SCAR-L,1,0,1,55,20%,150%,15,18,5,6,49,0,0,0,50,0,1,0,-,-,-,167,20,25,29,33,309
943,Core3,Day,170,AR,ASh-12.7,1,0,1,55,20%,150%,15,24,6,5,39,0,0,0,100,0,1,0,-,-,-,162,20,24,28,32,310
943,Core3,Day,302,SG,Defender,1,0,1,124,40%,150%,15,14,2,2,18,2,8,0,50,0,1,0,-,-,-,229,20,24,28,32,311
943,Core3,Day,133,AR,Type63,1,0,1,50,20%,150%,15,20,6,6,50,0,0,0,100,0,1,0,-,-,-,157,19,23,27,31,312
943,Core3,Day,68,AR,L85A1,1,0,1,47,20%,150%,15,17,6,6,52,0,0,0,100,0,1,0,-,-,-,152,19,22,26,30,313
943,Core3,Day,202,HG,Thunder,1,0,1,43,40%,150%,15,17,8,8,24,0,0,0,100,0,4,0,-,-,-,165,14,17,20,23,314
943,Core3,Day,244,HG,TEC-9,1,0,1,42,20%,150%,15,12,8,10,44,0,0,0,100,0,4,0,-,-,-,166,14,17,20,23,315
943,Core3,Day,310,HG,Rex Zero 1,1,0,1,35,20%,150%,15,13,9,11,42,0,0,0,100,0,4,0,-,-,-,166,14,17,20,23,316
943,Core3,Day,1001,HG,Noel,1,0,1,30,20%,150%,15,15,9,11,44,0,0,0,100,0,4,0,-,-,-,169,14,17,20,23,317
943,Core3,Day,210,HG,CZ52,1,0,1,38,20%,150%,15,13,8,10,36,0,0,0,100,0,4,0,-,-,-,158,13,16,19,22,318
943,Core3,Day,113,HG,Serdyukov,1,0,1,35,20%,150%,15,13,9,10,40,0,0,0,100,0,4,0,-,-,-,159,13,16,19,22,319
943,Core3,Day,13,HG,Type92,1,0,1,32,20%,150%,15,13,7,12,42,0,0,0,100,0,4,0,-,-,-,154,13,16,18,21,320
943,Core3,Day,139,HG,Bren Ten,1,0,1,35,20%,150%,15,13,8,10,40,0,0,0,100,0,4,0,-,-,-,152,13,15,18,21,321
943,Core3,Day,254,MG,UKM-2000,1,0,1,85,5%,150%,15,37,5,5,81,0,11,0,100,0,4,0,-,-,-,263,13,15,18,21,322
943,Core3,Day,1021,MG,Alma Armas,1,0,1,98,5%,150%,15,34,5,4,87,0,9,0,100,0,4,0,-,-,-,269,13,16,18,21,323
943,Core3,Day,140,HG,PSM,1,0,1,29,20%,150%,15,9,9,14,42,0,0,0,100,0,4,0,-,-,-,151,13,15,18,21,324
943,Core3,Day,1035,HG,Tae Yamada,1,0,1,47,20%,150%,15,11,7,10,36,0,1,0,100,0,1,0,-,-,-,156,13,16,19,21,325
943,Core3,Day,88,MG,MG3,1,0,1,99,5%,150%,15,34,5,4,90,0,10,0,100,0,1,0,-,-,-,251,12,15,17,20,326
943,Core3,Day,141,HG,Gr USPCompact,3,0,1,34,20%,150%,15,11,11,14,45,0,0,0,100,0,1,0,-,-,-,144,12,15,17,20,327
943,Core3,Day,100,HG,P7,1,0,1,32,20%,150%,15,13,9,12,42,0,0,0,100,0,1,0,-,-,-,145,12,15,17,20,328
943,Core3,Day,248,HG,Jericho,1,0,1,38,20%,150%,15,13,8,10,42,0,0,0,100,0,1,0,-,-,-,148,12,15,18,20,329
943,Core3,Day,186,HG,P226,1,0,1,37,20%,150%,15,12,9,10,42,0,0,0,100,0,1,0,-,-,-,145,12,15,17,20,330
943,Core3,Day,208,MG,HMG21,1,0,1,85,5%,150%,15,34,5,5,90,0,10,0,100,0,4,0,-,-,-,262,13,15,18,20,331
943,Core3,Day,1009,HG,El Clear,1,0,1,33,20%,150%,15,11,8,11,39,0,0,0,100,0,1,0,-,-,-,144,12,15,17,20,332
943,Core3,Day,346,HG,CZ100,1,0,1,37,20%,150%,15,12,8,12,40,0,0,0,100,0,1,0,-,-,-,147,12,15,18,20,333
943,Core3,Day,111,MG,AAT-52,1,0,1,91,5%,150%,15,36,5,5,87,0,10,0,100,0,1,0,-,-,-,240,12,14,16,19,334
943,Core3,Day,123,HG,P99,1,0,1,30,20%,150%,15,13,9,13,42,0,0,0,100,0,1,0,-,-,-,141,12,14,17,19,335
943,Core3,Day,149,MG,AEK-999,1,0,1,83,5%,150%,15,36,5,5,83,0,10,0,100,0,1,0,-,-,-,238,11,14,16,19,336
943,Core3,Day,232,HG,MP-448,1,0,1,32,20%,150%,15,10,9,13,40,0,0,0,100,0,1,0,-,-,-,138,12,14,16,19,337
943,Core3,Day,277,HG,Gr VP70,1,0,1,33,20%,150%,15,12,8,10,40,0,0,0,100,0,1,0,-,-,-,138,12,14,16,19,338
943,Core3,Day,300,MG,CAR,1,0,1,83,5%,150%,15,36,5,5,76,0,8,0,100,0,4,0,-,-,-,243,12,14,17,19,339
943,Core3,Day,121,MG,Mk48,1,0,1,87,5%,150%,15,38,5,5,80,0,10,0,100,0,1,0,-,-,-,245,12,14,17,19,340
943,Core3,Day,322,HG,QSB-91,1,0,1,35,20%,150%,15,14,9,10,36,0,0,0,100,0,1,0,-,-,-,142,12,14,17,19,341
943,Core3,Day,319,MG,PM1910,1,0,1,95,5%,150%,15,36,5,5,72,0,10,0,100,0,1,0,-,-,-,248,12,14,17,19,342
943,Core3,Day,1040,MG,Yugiri,1,0,1,80,5%,150%,15,39,5,5,85,0,9,0,100,0,1,0,-,-,-,240,12,14,16,19,343
943,Core3,Day,82,MG,DP28,1,0,1,71,5%,150%,15,33,5,5,76,0,9,0,100,0,4,0,-,-,-,226,11,13,15,18,344
943,Core3,Day,89,MG,Bren,1,0,1,87,5%,150%,15,34,5,5,69,0,8,0,100,0,1,0,-,-,-,227,11,13,15,18,345
943,Core3,Day,132,HG,Type59,1,0,1,30,20%,150%,15,11,8,12,40,0,0,0,100,0,1,0,-,-,-,135,11,14,16,18,346
943,Core3,Day,185,MG,Ameli,1,0,1,71,5%,150%,15,28,5,6,94,0,8,0,100,0,4,0,-,-,-,230,11,13,16,18,347
943,Core3,Day,271,MG,K3,1,0,1,83,5%,150%,15,30,5,6,90,0,9,0,100,0,1,0,-,-,-,227,11,13,15,18,348
943,Core3,Day,249,MG,62 Shiki,1,0,1,85,5%,150%,15,34,5,5,83,0,9,0,100,0,1,0,-,-,-,231,11,13,16,18,349
943,Core3,Day,87,MG,MG34,1,0,1,83,5%,150%,15,34,4,5,83,0,10,0,100,0,1,0,-,-,-,220,11,13,15,17,350
943,Core3,Day,79,MG,FF M249SAW,1,0,1,79,5%,150%,15,28,5,5,90,0,8,0,100,0,1,0,-,-,-,216,10,12,15,17,351
943,Core3,Day,195,MG,Gr MG23,1,0,1,75,5%,150%,15,30,5,5,90,0,9,0,100,0,1,0,-,-,-,217,10,13,15,17,352
943,Core3,Day,1026,MG,Claes,1,0,1,79,5%,150%,15,28,5,5,90,0,8,0,100,0,1,0,-,-,-,223,11,13,15,17,353
943,Core3,Day,84,MG,RPD,1,0,1,83,5%,150%,15,30,5,5,80,0,8,0,100,0,1,0,-,-,-,221,11,13,15,17,354
943,Core3,Day,231,RF,M82A1,1,0,1,44,40%,150%,15,57,10,5,22,0,0,0,100,0,4,0,-,-,-,201,10,12,14,16,355
943,Core3,Day,312,RF,VSK-94,1,0,1,44,40%,150%,15,48,10,5,25,0,0,0,100,0,4,0,-,-,-,200,10,12,14,16,356
943,Core3,Day,334,RF,Model 99,1,0,1,49,40%,150%,15,47,11,6,23,0,0,0,100,0,4,0,-,-,-,204,10,12,14,16,357
